timestamps,rpm,speed,A/F LSU,Short FT,fuelPress,throttle,Manifold,waterTemp,airTemp,ecuTemp,batt,ignSw,Temp LSU,Long FT,A/F SP,injTime,injDuty,injPhase,AccelEnrich,idleTarget,iac,SparkAdv,zoneFlags,O2 Learn,Closed Loop,inj1 status,inj2 status,inj3 status,inj4 status,inj5 status,inj6 status,inj7 status,inj8 status,coil1 status,coil2 status,coil3 status,coil4 status
89.446,797,25.200000000000003,13.65,0.9000000134110451,45.68688883446157,0.39215686274509803,-15.301481815986335,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.694118276238441,1448.6000000000001,0.0,13.40000019967556,2.442000115988776,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
89.514,799,25.200000000000003,13.5,0.800000011920929,45.68688883446157,0.39215686274509803,-15.301481815986335,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,0.0,13.40000019967556,2.442000115988776,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
89.642,781,25.200000000000003,13.3,0.10000000149011612,45.68688883446157,0.39215686274509803,-15.21445917058736,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.552941799163818,1454.0,1.0,13.40000019967556,2.46800011722371,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
89.72500000000001,769,25.200000000000003,13.7,0.850000012665987,45.68688883446157,0.39215686274509803,-15.185451622121036,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.694118276238441,1450.4,1.0,13.40000019967556,2.4740001175086945,1,360.0,0.0,675,0.0,12.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
89.81400000000001,767,25.200000000000003,13.3,0.10000000149011612,45.831926576793194,0.39215686274509803,-15.054917654022574,170.60000000000002,125.60000000000001,302.0,12.352941744029522,13.552941799163818,1454.0,2.0,13.40000019967556,2.508000119123608,1,360.0,0.0,675,0.0,12.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
89.893,773,25.200000000000003,13.3,0.3500000052154064,45.68688883446157,0.39215686274509803,-15.054917654022574,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1454.0,1.0,13.40000019967556,2.5120001193135977,1,360.0,0.0,675,0.0,12.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.001,765,24.6,13.4,0.3500000052154064,45.831926576793194,0.39215686274509803,-14.996902557089925,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,2.0,13.40000019967556,2.526000119978562,1,360.0,0.0,675,0.0,12.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.107,765,24.6,13.4,0.30000000447034836,45.68688883446157,0.39215686274509803,-14.90987991169095,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.62353003770113,1450.4,2.0,13.40000019967556,2.553000121260993,1,360.0,0.0,675,0.0,12.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
90.19800000000001,779,24.6,13.65,1.0000000149011612,45.831926576793194,0.39215686274509803,-14.938887460157275,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.62353003770113,1454.0,2.0,13.40000019967556,2.548000121023506,1,360.0,0.0,675,0.0,11.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
90.31,783,24.6,13.25,0.0,45.68688883446157,0.39215686274509803,-14.996902557089925,170.60000000000002,125.60000000000001,302.0,12.635294698178768,13.694118276238441,1455.8,1.0,13.40000019967556,2.530000120168552,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.41,790,24.6,13.2,-0.20000000298023224,45.68688883446157,0.39215686274509803,-15.141940299421549,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.62353003770113,1450.4,0.0,13.40000019967556,2.486000118078664,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.499,782,24.6,13.25,-0.10000000149011612,45.68688883446157,0.39215686274509803,-15.054917654022574,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,1.0,13.40000019967556,2.5120001193135977,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.59400000000001,771,24.6,13.2,-0.4000000059604645,45.68688883446157,0.39215686274509803,-14.9678950086236,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.482353560626507,1450.4,2.0,13.40000019967556,2.5360001204535365,1,360.0,0.0,675,0.0,12.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.699,753,24.6,12.95,-1.0500000156462193,45.68688883446157,0.39215686274509803,-14.793849717825651,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1450.4,3.0,13.40000019967556,2.5850001227809116,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.799,761,24.6,12.95,-1.2500000186264515,45.68688883446157,0.39215686274509803,-14.793849717825651,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,3.0,13.40000019967556,2.5870001228759065,1,360.0,0.0,675,0.0,13.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
90.895,760,24.6,13.45,0.2500000037252903,45.831926576793194,0.39215686274509803,-14.706827072426677,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,3.0,13.40000019967556,2.6130001241108403,1,360.0,0.0,675,0.0,13.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.0,745,24.0,13.25,-0.15000000223517418,45.97696431912482,0.39215686274509803,-14.561789330095053,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1455.8,4.0,13.40000019967556,2.643000125535764,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.10000000000001,739,24.0,13.8,1.2500000186264515,45.97696431912482,0.39215686274509803,-14.387744039297104,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1450.4,5.0,13.40000019967556,2.681000127340667,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.2,741,24.0,13.75,1.1000000163912773,45.97696431912482,0.39215686274509803,-14.358736490830779,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1450.4,5.0,13.40000019967556,2.6950001280056313,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.295,758,24.0,13.6,0.800000011920929,45.831926576793194,0.39215686274509803,-14.503774233162403,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,4.0,13.40000019967556,2.6750001270556822,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.401,758,24.0,13.6,0.7500000111758709,45.831926576793194,0.39215686274509803,-14.532781781628728,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1457.6000000000001,4.0,13.40000019967556,2.6670001266757026,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.495,755,24.0,13.4,0.2500000037252903,45.97696431912482,0.39215686274509803,-14.532781781628728,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,4.0,13.40000019967556,2.6650001265807077,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.59400000000001,762,24.0,13.35,0.2500000037252903,45.97696431912482,0.39215686274509803,-14.503774233162403,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,4.0,13.40000019967556,2.677000127150677,1,360.0,0.0,675,0.0,13.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.694,762,24.0,13.2,-0.20000000298023224,45.97696431912482,0.39215686274509803,-14.503774233162403,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.62353003770113,1450.4,4.0,13.40000019967556,2.677000127150677,1,360.0,0.0,675,0.0,13.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.8,772,24.0,13.45,0.45000000670552254,45.97696431912482,0.39215686274509803,-14.532781781628728,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.482353560626507,1454.0,3.0,13.40000019967556,2.6730001269606873,1,360.0,0.0,675,0.0,12.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.895,757,24.0,13.85,1.750000026077032,45.97696431912482,0.39215686274509803,-14.532781781628728,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.482353560626507,1450.4,4.0,13.40000019967556,2.6650001265807077,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91.998,750,23.700000000000003,13.7,1.4500000216066837,45.97696431912482,0.39215686274509803,-14.503774233162403,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.482353560626507,1450.4,5.0,13.40000019967556,2.6730001269606873,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.10000000000001,747,23.700000000000003,13.2,0.05000000074505806,45.97696431912482,0.39215686274509803,-14.474766684696078,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.552941799163818,1450.4,5.0,13.40000019967556,2.6730001269606873,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.20400000000001,751,23.700000000000003,13.15,-0.20000000298023224,45.97696431912482,0.39215686274509803,-14.561789330095053,170.60000000000002,125.60000000000001,302.0,12.352941744029522,13.552941799163818,1448.6000000000001,4.0,13.40000019967556,2.655000126105733,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.303,765,23.700000000000003,13.0,-0.5500000081956387,45.831926576793194,0.39215686274509803,-14.619804427027702,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1448.6000000000001,3.0,13.40000019967556,2.643000125535764,1,360.0,0.0,675,0.0,12.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.402,756,23.700000000000003,12.95,-0.7500000111758709,45.97696431912482,0.39215686274509803,-14.561789330095053,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.482353560626507,1448.6000000000001,4.0,13.40000019967556,2.657000126200728,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.496,748,23.700000000000003,12.95,-0.9500000141561031,45.97696431912482,0.39215686274509803,-14.445759136229753,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.482353560626507,1448.6000000000001,5.0,13.40000019967556,2.6850001275306568,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.602,742,23.700000000000003,13.05,-0.800000011920929,46.12200206145644,0.39215686274509803,-14.315225168131292,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.482353560626507,1448.6000000000001,5.0,13.40000019967556,2.705000128480606,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.702,753,23.700000000000003,13.4,-0.15000000223517418,45.97696431912482,0.39215686274509803,-14.416751587763429,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1448.6000000000001,5.0,13.40000019967556,2.701000128290616,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.798,763,23.700000000000003,13.05,-0.7000000104308128,45.97696431912482,0.39215686274509803,-14.532781781628728,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.482353560626507,1448.6000000000001,4.0,13.40000019967556,2.6690001267706975,1,360.0,0.0,675,0.0,12.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
92.897,753,23.700000000000003,13.2,-0.45000000670552254,45.97696431912482,0.39215686274509803,-14.474766684696078,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.552941799163818,1448.6000000000001,5.0,13.40000019967556,2.683000127435662,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.009,737,22.5,13.75,0.9500000141561031,46.267039803788066,0.39215686274509803,-14.358736490830779,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.552941799163818,1448.6000000000001,5.0,13.40000019967556,2.6850001275306568,1,360.0,0.0,675,0.7843137383460999,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.098,738,22.5,13.45,0.2500000037252903,46.267039803788066,0.39215686274509803,-14.257210071198642,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.552941799163818,1448.6000000000001,5.0,13.40000019967556,2.7150001289555803,1,360.0,0.0,675,0.3921568691730499,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.334,755,22.5,13.6,0.6000000089406967,46.12200206145644,0.39215686274509803,-14.387744039297104,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.552941799163818,1443.2,5.0,13.40000019967556,2.7110001287655905,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.443,747,22.5,13.55,0.5000000074505806,45.97696431912482,0.39215686274509803,-14.387744039297104,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1446.8,5.0,13.40000019967556,2.701000128290616,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.511,734,22.5,13.5,0.4000000059604645,45.97696431912482,0.39215686274509803,-14.315225168131292,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.552941799163818,1443.2,5.0,13.40000019967556,2.6850001275306568,1,360.0,0.0,675,0.7843137383460999,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.617,729,22.5,13.25,-0.20000000298023224,46.12200206145644,0.39215686274509803,-14.228202522732317,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.482353560626507,1443.2,5.0,13.40000019967556,2.699000128195621,1,360.0,0.0,675,1.5686274766921997,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.733,729,22.5,13.05,-0.7000000104308128,46.12200206145644,0.39215686274509803,-14.286217619664967,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.270588845014572,1446.8,5.0,13.40000019967556,2.683000127435662,1,360.0,0.0,675,1.1764706075191498,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.849,719,22.5,13.05,-0.850000012665987,45.97696431912482,0.39215686274509803,-14.199194974265993,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.341177083551884,1446.8,5.0,13.40000019967556,2.6850001275306568,1,360.0,0.0,675,1.9607843458652496,14.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
93.934,714,22.5,13.6,0.6000000089406967,46.267039803788066,0.39215686274509803,-14.112172328867018,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.552941799163818,1446.8,5.0,13.40000019967556,2.6950001280056313,1,360.0,0.0,675,1.9607843458652496,14.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.024,702,20.3,13.4,0.05000000074505806,46.12200206145644,0.39215686274509803,-13.909119489602745,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1457.6000000000001,5.0,13.40000019967556,2.71900012914557,1,360.0,0.0,675,2.3529412150382996,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.117,691,20.3,13.25,-0.15000000223517418,46.557115288451314,0.39215686274509803,-13.706066650338471,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.62353003770113,1443.2,5.0,13.40000019967556,2.765000131330453,1,360.0,0.0,675,3.1372549533843994,15.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.212,706,20.3,13.95,1.4500000216066837,46.267039803788066,0.39215686274509803,-13.735074198804796,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.62353003770113,1443.2,6.0,13.40000019967556,2.7950001327553764,1,360.0,0.0,675,2.3529412150382996,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.318,704,20.3,13.75,1.0000000149011612,46.267039803788066,0.39215686274509803,-13.706066650338471,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.341177083551884,1441.4,6.0,13.40000019967556,2.801000133040361,1,360.0,0.0,675,1.9607843458652496,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.408,704,20.3,13.5,0.5000000074505806,46.557115288451314,0.39215686274509803,-13.735074198804796,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.411765322089195,1443.2,6.0,13.40000019967556,2.7890001324703917,1,360.0,0.0,675,1.9607843458652496,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.502,697,20.3,13.95,1.700000025331974,46.557115288451314,0.39215686274509803,-13.590036456473172,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.482353560626507,1441.4,6.0,13.40000019967556,2.8260001342277974,1,360.0,0.0,675,2.3529412150382996,15.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.608,681,20.3,14.25,2.650000039488077,46.70215303078294,0.39215686274509803,-13.34347229450941,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.62353003770113,1434.2,6.0,13.40000019967556,2.8700001363176852,1,360.0,0.0,675,3.5294118225574493,17.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.708,704,20.3,14.05,2.3000000342726707,46.70215303078294,0.39215686274509803,-13.45950248837471,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.552941799163818,1443.2,6.0,13.40000019967556,2.8900001372676343,1,360.0,0.0,675,1.5686274766921997,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.824,712,20.3,13.9,2.0000000298023224,46.70215303078294,0.39215686274509803,-13.51751758530736,170.60000000000002,125.60000000000001,302.0,12.564706459641457,13.62353003770113,1441.4,6.0,13.40000019967556,2.892000137362629,1,360.0,0.0,675,1.1764706075191498,14.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
94.929,712,20.3,13.65,1.4500000216066837,46.557115288451314,0.39215686274509803,-13.590036456473172,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.341177083551884,1436.0,6.0,13.40000019967556,2.8680001362226903,1,360.0,0.0,675,1.1764706075191498,14.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.016,700,17.3,13.75,2.0500000305473804,46.557115288451314,0.39215686274509803,-13.590036456473172,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.341177083551884,1443.2,6.0,13.40000019967556,2.836000134702772,1,360.0,0.0,675,1.1764706075191498,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.171,684,17.3,13.4,1.2500000186264515,46.557115288451314,0.39215686274509803,-13.51751758530736,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.411765322089195,1441.4,6.0,13.40000019967556,2.812000133562833,1,360.0,0.0,675,2.7450980842113495,16.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.304,683,17.3,13.8,2.2000000327825546,46.84719077311456,0.39215686274509803,-13.34347229450941,170.60000000000002,125.60000000000001,302.0,12.352941744029522,13.552941799163818,1439.6000000000001,6.0,13.40000019967556,2.878000136697665,1,360.0,0.0,675,2.7450980842113495,16.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.468,680,17.3,13.45,1.4000000208616257,46.84719077311456,0.39215686274509803,-13.227442100644112,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.552941799163818,1443.2,6.0,13.40000019967556,2.914000138407573,1,360.0,0.0,675,3.1372549533843994,17.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.532,682,17.3,13.35,1.0500000156462193,46.70215303078294,0.39215686274509803,-13.227442100644112,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.482353560626507,1441.4,6.0,13.40000019967556,2.918000138597563,1,360.0,0.0,675,3.1372549533843994,17.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.632,677,17.3,13.6,1.2000000178813934,46.70215303078294,0.39215686274509803,-13.140419455245137,170.60000000000002,125.60000000000001,302.0,12.211765266954899,13.270588845014572,1441.4,6.0,13.40000019967556,2.940000139642507,1,360.0,0.0,675,3.5294118225574493,18.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.71000000000001,677,17.3,14.0,2.7500000409781933,46.84719077311456,0.39215686274509803,-13.169427003711462,170.60000000000002,125.60000000000001,302.0,12.211765266954899,13.341177083551884,1441.4,6.0,13.40000019967556,2.9260001389775425,1,360.0,0.0,675,3.1372549533843994,17.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.81,684,17.3,13.4,1.2500000186264515,46.70215303078294,0.39215686274509803,-13.256449649110436,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.411765322089195,1446.8,6.0,13.40000019967556,2.912000138312578,1,360.0,0.0,675,2.7450980842113495,16.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
95.904,669,17.3,13.8,2.500000037252903,46.992228515446186,0.39215686274509803,-13.198434552177787,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.552941799163818,1441.4,6.0,13.40000019967556,2.894000137457624,1,360.0,0.0,675,3.5294118225574493,18.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.01,662,17.3,13.8,2.500000037252903,46.70215303078294,0.39215686274509803,-13.024389261379838,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1441.4,6.0,13.40000019967556,2.940000139642507,1,360.0,0.0,675,3.9215686917304993,19.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.121,677,12.9,13.7,2.2500000335276127,46.84719077311456,0.39215686274509803,-12.995381712913513,170.60000000000002,125.60000000000001,302.0,12.352941744029522,13.552941799163818,1441.4,7.0,13.40000019967556,2.994000142207369,1,360.0,0.0,675,3.1372549533843994,17.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.211,690,12.9,13.35,1.5000000223517418,46.84719077311456,0.39215686274509803,-13.140419455245137,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.341177083551884,1446.8,7.0,13.40000019967556,2.976000141352415,1,360.0,0.0,675,2.3529412150382996,16.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.306,711,12.9,13.45,1.8000000268220901,46.70215303078294,0.39215686274509803,-13.372479842975736,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.341177083551884,1443.2,7.0,13.40000019967556,2.9480001400224864,1,360.0,0.0,675,0.7843137383460999,14.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.408,683,12.9,13.6,2.2500000335276127,46.557115288451314,0.39215686274509803,-13.314464746043086,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.411765322089195,1443.2,6.0,13.40000019967556,2.8900001372676343,1,360.0,0.0,675,2.7450980842113495,16.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.514,653,12.9,13.45,1.700000025331974,46.992228515446186,0.39215686274509803,-13.082404358312488,170.60000000000002,125.60000000000001,302.0,12.352941744029522,13.411765322089195,1443.2,6.0,13.40000019967556,2.894000137457624,1,360.0,0.0,675,4.313725560903549,20.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.605,646,12.9,13.4,1.700000025331974,46.84719077311456,0.39215686274509803,-12.85034397058189,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1448.6000000000001,7.0,13.40000019967556,2.9620001406874508,1,360.0,0.0,675,5.098039299249649,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.71000000000001,652,12.9,13.3,1.4000000208616257,46.992228515446186,0.39215686274509803,-12.79232887364924,170.60000000000002,125.60000000000001,302.0,12.211765266954899,13.552941799163818,1443.2,7.0,13.40000019967556,3.002000142587349,1,360.0,0.0,675,4.313725560903549,20.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.842,644,12.9,13.3,1.2500000186264515,47.13726625777781,0.39215686274509803,-12.632787357084453,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.482353560626507,1443.2,7.0,13.40000019967556,3.0340001441072673,1,360.0,0.0,675,5.490196168422699,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96.933,642,12.9,13.3,1.4000000208616257,46.84719077311456,0.39215686274509803,-12.545764711685479,170.60000000000002,125.60000000000001,302.0,12.352941744029522,13.341177083551884,1443.2,7.0,13.40000019967556,3.0630001454846933,1,360.0,0.0,675,5.882353037595749,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.054,655,8.6,13.35,1.5000000223517418,46.992228515446186,0.39215686274509803,-12.458742066286504,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.411765322089195,1443.2,8.0,13.40000019967556,3.133000148809515,1,360.0,0.0,675,4.705882430076599,20.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.134,656,8.6,13.4,1.5500000230967999,46.84719077311456,0.39215686274509803,-12.545764711685479,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.341177083551884,1443.2,7.0,13.40000019967556,3.1030001473845914,1,360.0,0.0,675,5.098039299249649,20.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.252,651,8.6,13.0,0.850000012665987,46.992228515446186,0.39215686274509803,-12.603779808618128,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.552941799163818,1443.2,7.0,13.40000019967556,3.067000145674683,1,360.0,0.0,675,5.098039299249649,20.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.319,655,8.6,13.45,1.650000024586916,46.992228515446186,0.39215686274509803,-12.690802454017103,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.62353003770113,1443.2,7.0,13.40000019967556,3.0440001445822418,1,360.0,0.0,675,5.098039299249649,20.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.44200000000001,677,8.6,13.45,1.750000026077032,46.84719077311456,0.39215686274509803,-12.821336422115564,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.552941799163818,1443.2,7.0,13.40000019967556,3.0630001454846933,1,360.0,0.0,675,3.9215686917304993,17.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.557,661,8.6,13.6,2.1000000312924385,47.13726625777781,0.39215686274509803,-12.690802454017103,170.60000000000002,125.60000000000001,302.0,12.28235350549221,13.270588845014572,1443.2,7.0,13.40000019967556,3.0630001454846933,1,360.0,0.0,675,4.705882430076599,19.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.626,626,8.6,13.35,1.5000000223517418,47.282304000109434,0.39215686274509803,-12.458742066286504,170.60000000000002,125.60000000000001,302.0,12.423529982566833,13.411765322089195,1448.6000000000001,8.0,13.40000019967556,3.0500001448672265,1,360.0,0.0,675,8.235294252634048,22.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
97.723,637,8.6,14.0,3.200000047683716,47.13726625777781,0.39215686274509803,-12.42973451782018,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.341177083551884,1443.2,8.0,13.40000019967556,3.095000147004612,1,360.0,0.0,675,7.058823645114899,21.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
97.81,649,8.6,13.8,2.8000000417232513,47.13726625777781,0.39215686274509803,-12.342711872421205,170.60000000000002,125.60000000000001,302.0,12.494118221104145,13.411765322089195,1443.2,8.0,13.40000019967556,3.1630001502344385,1,360.0,0.0,675,5.882353037595749,21.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
